,year,month,day,hour,Temperature (C),day_of_year
44536,2011.0,4.0,8.0,16.0,17.21666666666667,98.0
44537,2011.0,4.0,8.0,17.0,16.29444444444444,98.0
44538,2011.0,4.0,8.0,18.0,15.088888888888889,98.0
44539,2011.0,4.0,8.0,19.0,13.977777777777776,98.0
44540,2011.0,4.0,8.0,20.0,13.122222222222222,98.0
44541,2011.0,4.0,8.0,21.0,10.227777777777776,98.0
44542,2011.0,4.0,8.0,22.0,10.627777777777778,98.0
44543,2011.0,4.0,8.0,23.0,10.32222222222222,98.0
44544,2011.0,4.0,9.0,0.0,10.094444444444443,99.0
44545,2011.0,4.0,9.0,1.0,10.122222222222222,99.0
44546,2011.0,4.0,9.0,2.0,6.061111111111109,99.0
44547,2011.0,4.0,9.0,3.0,14.405555555555557,99.0
44548,2011.0,4.0,9.0,4.0,15.622222222222222,99.0
44549,2011.0,4.0,9.0,5.0,15.461111111111109,99.0
44550,2011.0,4.0,9.0,6.0,14.97222222222222,99.0
44551,2011.0,4.0,9.0,7.0,14.905555555555551,99.0
44552,2011.0,4.0,9.0,8.0,14.961111111111112,99.0
44553,2011.0,4.0,9.0,9.0,14.927777777777775,99.0
44554,2011.0,4.0,9.0,10.0,14.949999999999998,99.0
44555,2011.0,4.0,9.0,11.0,15.988888888888887,99.0
44556,2011.0,4.0,9.0,12.0,17.105555555555554,99.0
44557,2011.0,4.0,9.0,13.0,17.105555555555554,99.0
44558,2011.0,4.0,9.0,14.0,17.01111111111111,99.0
44559,2011.0,4.0,9.0,15.0,17.17222222222222,99.0
44560,2011.0,4.0,9.0,16.0,16.177777777777777,99.0
44561,2011.0,4.0,9.0,17.0,16.183333333333334,99.0
44562,2011.0,4.0,9.0,18.0,15.044444444444444,99.0
44563,2011.0,4.0,9.0,19.0,13.883333333333336,99.0
44564,2011.0,4.0,9.0,20.0,12.322222222222225,99.0
44565,2011.0,4.0,9.0,21.0,10.155555555555557,99.0
44566,2011.0,4.0,9.0,22.0,10.066666666666666,99.0
44567,2011.0,4.0,9.0,23.0,10.050000000000002,99.0
44568,2011.0,8.0,1.0,0.0,15.094444444444449,213.0
44569,2011.0,8.0,1.0,1.0,15.094444444444449,213.0
44570,2011.0,8.0,1.0,2.0,15.233333333333336,213.0
44571,2011.0,8.0,1.0,3.0,13.494444444444444,213.0
44572,2011.0,8.0,1.0,4.0,12.938888888888888,213.0
44573,2011.0,8.0,1.0,5.0,13.044444444444444,213.0
44574,2011.0,8.0,1.0,6.0,12.82777777777778,213.0
44575,2011.0,8.0,1.0,7.0,16.06666666666667,213.0
44576,2011.0,8.0,1.0,8.0,17.59444444444445,213.0
44577,2011.0,8.0,1.0,9.0,18.93888888888889,213.0
44578,2011.0,8.0,1.0,10.0,20.0,213.0
44579,2011.0,8.0,1.0,11.0,20.58333333333333,213.0
44580,2011.0,8.0,1.0,12.0,21.20555555555556,213.0
44581,2011.0,8.0,1.0,13.0,21.20555555555556,213.0
44582,2011.0,8.0,1.0,14.0,22.577777777777776,213.0
44583,2011.0,8.0,1.0,15.0,23.244444444444447,213.0
44584,2011.0,8.0,1.0,16.0,22.24444444444445,213.0
44585,2011.0,8.0,1.0,17.0,22.194444444444443,213.0
44586,2011.0,8.0,1.0,18.0,22.75555555555555,213.0
44587,2011.0,8.0,1.0,19.0,22.2,213.0
44588,2011.0,8.0,1.0,20.0,20.96111111111112,213.0
44589,2011.0,8.0,1.0,21.0,19.88333333333334,213.0
44590,2011.0,8.0,1.0,22.0,19.35555555555556,213.0
44591,2011.0,8.0,1.0,23.0,18.227777777777774,213.0
44592,2011.0,8.0,10.0,0.0,16.25,222.0
44593,2011.0,8.0,10.0,1.0,17.755555555555556,222.0
44594,2011.0,8.0,10.0,2.0,13.866666666666667,222.0
44595,2011.0,8.0,10.0,3.0,16.594444444444445,222.0
44596,2011.0,8.0,10.0,4.0,15.52777777777778,222.0
44597,2011.0,8.0,10.0,5.0,14.055555555555554,222.0
44598,2011.0,8.0,10.0,6.0,13.955555555555556,222.0
44599,2011.0,8.0,10.0,7.0,17.03888888888889,222.0
44600,2011.0,8.0,10.0,8.0,17.538888888888888,222.0
44601,2011.0,8.0,10.0,9.0,17.783333333333335,222.0
44602,2011.0,8.0,10.0,10.0,19.866666666666667,222.0
44603,2011.0,8.0,10.0,11.0,20.95555555555556,222.0
44604,2011.0,8.0,10.0,12.0,22.59444444444445,222.0
44605,2011.0,8.0,10.0,13.0,22.71111111111111,222.0
44606,2011.0,8.0,10.0,14.0,23.54444444444444,222.0
44607,2011.0,8.0,10.0,15.0,23.75,222.0
44608,2011.0,8.0,10.0,16.0,23.73333333333333,222.0
44609,2011.0,8.0,10.0,17.0,22.672222222222224,222.0
44610,2011.0,8.0,10.0,18.0,22.10555555555556,222.0
44611,2011.0,8.0,10.0,19.0,19.97777777777777,222.0
44612,2011.0,8.0,10.0,20.0,17.955555555555552,222.0
44613,2011.0,8.0,10.0,21.0,17.17777777777778,222.0
44614,2011.0,8.0,10.0,22.0,16.044444444444444,222.0
44615,2011.0,8.0,10.0,23.0,14.83888888888889,222.0
44616,2011.0,8.0,11.0,0.0,13.794444444444444,223.0
44617,2011.0,8.0,11.0,1.0,14.283333333333337,223.0
44618,2011.0,8.0,11.0,2.0,11.45,223.0
44619,2011.0,8.0,11.0,3.0,12.17777777777778,223.0
44620,2011.0,8.0,11.0,4.0,11.622222222222224,223.0
44621,2011.0,8.0,11.0,5.0,12.022222222222222,223.0
44622,2011.0,8.0,11.0,6.0,12.17777777777778,223.0
44623,2011.0,8.0,11.0,7.0,13.711111111111112,223.0
44624,2011.0,8.0,11.0,8.0,16.744444444444444,223.0
44625,2011.0,8.0,11.0,9.0,18.772222222222226,223.0
44626,2011.0,8.0,11.0,10.0,20.97222222222222,223.0
44627,2011.0,8.0,11.0,11.0,20.92222222222222,223.0
44628,2011.0,8.0,11.0,12.0,22.127777777777776,223.0
44629,2011.0,8.0,11.0,13.0,22.71111111111111,223.0
44630,2011.0,8.0,11.0,14.0,22.77777777777778,223.0
44631,2011.0,8.0,11.0,15.0,23.81666666666667,223.0
44632,2011.0,8.0,11.0,16.0,23.88888888888889,223.0
44633,2011.0,8.0,11.0,17.0,23.78333333333333,223.0
44634,2011.0,8.0,11.0,18.0,22.82222222222222,223.0
44635,2011.0,8.0,11.0,19.0,22.22222222222222,223.0
44636,2011.0,8.0,11.0,20.0,18.205555555555552,223.0
44637,2011.0,8.0,11.0,21.0,14.1,223.0
44638,2011.0,8.0,11.0,22.0,13.916666666666664,223.0
44639,2011.0,8.0,11.0,23.0,13.105555555555558,223.0
44640,2011.0,8.0,12.0,0.0,12.272222222222224,224.0
44641,2011.0,8.0,12.0,1.0,12.17777777777778,224.0
44642,2011.0,8.0,12.0,2.0,13.205555555555556,224.0
44643,2011.0,8.0,12.0,3.0,10.627777777777778,224.0
44644,2011.0,8.0,12.0,4.0,10.533333333333337,224.0
44645,2011.0,8.0,12.0,5.0,10.377777777777778,224.0
44646,2011.0,8.0,12.0,6.0,11.072222222222225,224.0
44647,2011.0,8.0,12.0,7.0,15.85,224.0
44648,2011.0,8.0,12.0,8.0,19.522222222222226,224.0
44649,2011.0,8.0,12.0,9.0,22.68888888888889,224.0
44650,2011.0,8.0,12.0,10.0,23.84444444444445,224.0
44651,2011.0,8.0,12.0,11.0,24.7,224.0
44652,2011.0,8.0,12.0,12.0,26.06666666666667,224.0
44653,2011.0,8.0,12.0,13.0,26.088888888888885,224.0
44654,2011.0,8.0,12.0,14.0,26.966666666666672,224.0
44655,2011.0,8.0,12.0,15.0,27.22222222222222,224.0
44656,2011.0,8.0,12.0,16.0,27.24444444444445,224.0
44657,2011.0,8.0,12.0,17.0,27.216666666666665,224.0
44658,2011.0,8.0,12.0,18.0,25.700000000000003,224.0
44659,2011.0,8.0,12.0,19.0,23.883333333333333,224.0
44660,2011.0,8.0,12.0,20.0,21.46111111111111,224.0
44661,2011.0,8.0,12.0,21.0,17.800000000000004,224.0
44662,2011.0,8.0,12.0,22.0,16.688888888888886,224.0
44663,2011.0,8.0,12.0,23.0,15.977777777777776,224.0
44664,2011.0,8.0,13.0,0.0,14.466666666666663,225.0
44665,2011.0,8.0,13.0,1.0,13.916666666666664,225.0
44666,2011.0,8.0,13.0,2.0,17.68888888888889,225.0
44667,2011.0,8.0,13.0,3.0,12.894444444444446,225.0
44668,2011.0,8.0,13.0,4.0,11.738888888888887,225.0
44669,2011.0,8.0,13.0,5.0,12.133333333333336,225.0
44670,2011.0,8.0,13.0,6.0,12.322222222222225,225.0
44671,2011.0,8.0,13.0,7.0,18.52777777777777,225.0
44672,2011.0,8.0,13.0,8.0,21.611111111111114,225.0
44673,2011.0,8.0,13.0,9.0,24.79444444444444,225.0
44674,2011.0,8.0,13.0,10.0,26.04444444444444,225.0
44675,2011.0,8.0,13.0,11.0,26.961111111111112,225.0
44676,2011.0,8.0,13.0,12.0,27.75555555555555,225.0
44677,2011.0,8.0,13.0,13.0,28.772222222222226,225.0
44678,2011.0,8.0,13.0,14.0,29.627777777777776,225.0
44679,2011.0,8.0,13.0,15.0,28.84444444444445,225.0
44680,2011.0,8.0,13.0,16.0,28.911111111111115,225.0
44681,2011.0,8.0,13.0,17.0,28.81666666666667,225.0
44682,2011.0,8.0,13.0,18.0,27.266666666666666,225.0
44683,2011.0,8.0,13.0,19.0,26.08333333333333,225.0
44684,2011.0,8.0,13.0,20.0,22.522222222222226,225.0
44685,2011.0,8.0,13.0,21.0,19.00555555555555,225.0
44686,2011.0,8.0,13.0,22.0,18.93333333333333,225.0
44687,2011.0,8.0,13.0,23.0,18.672222222222224,225.0
44688,2011.0,8.0,14.0,0.0,19.35,226.0
44689,2011.0,8.0,14.0,1.0,18.772222222222226,226.0
44690,2011.0,8.0,14.0,2.0,16.133333333333333,226.0
44691,2011.0,8.0,14.0,3.0,16.644444444444446,226.0
44692,2011.0,8.0,14.0,4.0,15.511111111111113,226.0
44693,2011.0,8.0,14.0,5.0,15.75,226.0
44694,2011.0,8.0,14.0,6.0,13.93888888888889,226.0
44695,2011.0,8.0,14.0,7.0,18.666666666666664,226.0
44696,2011.0,8.0,14.0,8.0,22.38333333333334,226.0
44697,2011.0,8.0,14.0,9.0,23.86666666666666,226.0
44698,2011.0,8.0,14.0,10.0,26.016666666666666,226.0
44699,2011.0,8.0,14.0,11.0,27.577777777777776,226.0
44700,2011.0,8.0,14.0,12.0,28.81666666666667,226.0
44701,2011.0,8.0,14.0,13.0,29.88333333333334,226.0
44702,2011.0,8.0,14.0,14.0,29.772222222222226,226.0
44703,2011.0,8.0,14.0,15.0,30.022222222222226,226.0
44704,2011.0,8.0,14.0,16.0,29.444444444444443,226.0
44705,2011.0,8.0,14.0,17.0,28.23333333333333,226.0
44706,2011.0,8.0,14.0,18.0,29.90555555555555,226.0
44707,2011.0,8.0,14.0,19.0,27.75555555555555,226.0
44708,2011.0,8.0,14.0,20.0,22.75,226.0
44709,2011.0,8.0,14.0,21.0,20.07222222222222,226.0
44710,2011.0,8.0,14.0,22.0,19.422222222222217,226.0
44711,2011.0,8.0,14.0,23.0,18.65555555555555,226.0
44712,2011.0,8.0,15.0,0.0,17.22222222222222,227.0
44713,2011.0,8.0,15.0,1.0,16.666666666666668,227.0
44714,2011.0,8.0,15.0,2.0,18.194444444444443,227.0
44715,2011.0,8.0,15.0,3.0,15.0,227.0
44716,2011.0,8.0,15.0,4.0,15.02777777777778,227.0
44717,2011.0,8.0,15.0,5.0,14.31666666666667,227.0
44718,2011.0,8.0,15.0,6.0,14.933333333333334,227.0
44719,2011.0,8.0,15.0,7.0,19.75555555555556,227.0
44720,2011.0,8.0,15.0,8.0,22.561111111111117,227.0
44721,2011.0,8.0,15.0,9.0,27.133333333333336,227.0
44722,2011.0,8.0,15.0,10.0,28.84444444444445,227.0
44723,2011.0,8.0,15.0,11.0,29.838888888888885,227.0
44724,2011.0,8.0,15.0,12.0,30.022222222222226,227.0
44725,2011.0,8.0,15.0,13.0,32.15555555555555,227.0
44726,2011.0,8.0,15.0,14.0,32.04444444444445,227.0
44727,2011.0,8.0,15.0,15.0,32.24444444444445,227.0
44728,2011.0,8.0,15.0,16.0,32.17222222222222,227.0
44729,2011.0,8.0,15.0,17.0,32.583333333333336,227.0
44730,2011.0,8.0,15.0,18.0,32.17777777777778,227.0
44731,2011.0,8.0,15.0,19.0,28.96111111111111,227.0
44732,2011.0,8.0,15.0,20.0,25.455555555555552,227.0
44733,2011.0,8.0,15.0,21.0,22.17777777777778,227.0
44734,2011.0,8.0,15.0,22.0,20.00555555555556,227.0
44735,2011.0,8.0,15.0,23.0,19.39444444444444,227.0
44736,2011.0,8.0,16.0,0.0,18.077777777777783,228.0
44737,2011.0,8.0,16.0,1.0,18.98333333333333,228.0
44738,2011.0,8.0,16.0,2.0,17.677777777777777,228.0
44739,2011.0,8.0,16.0,3.0,18.45,228.0
44740,2011.0,8.0,16.0,4.0,18.88888888888889,228.0
44741,2011.0,8.0,16.0,5.0,18.33888888888889,228.0
44742,2011.0,8.0,16.0,6.0,18.916666666666668,228.0
44743,2011.0,8.0,16.0,7.0,19.88333333333334,228.0
44744,2011.0,8.0,16.0,8.0,20.938888888888886,228.0
44745,2011.0,8.0,16.0,9.0,22.62222222222222,228.0
44746,2011.0,8.0,16.0,10.0,22.75555555555555,228.0
44747,2011.0,8.0,16.0,11.0,24.72222222222222,228.0
44748,2011.0,8.0,16.0,12.0,27.10555555555556,228.0
44749,2011.0,8.0,16.0,13.0,27.73333333333333,228.0
44750,2011.0,8.0,16.0,14.0,28.666666666666668,228.0
44751,2011.0,8.0,16.0,15.0,28.81666666666667,228.0
44752,2011.0,8.0,16.0,16.0,28.86666666666666,228.0
44753,2011.0,8.0,16.0,17.0,28.811111111111117,228.0
44754,2011.0,8.0,16.0,18.0,27.73333333333333,228.0
44755,2011.0,8.0,16.0,19.0,26.016666666666666,228.0
44756,2011.0,8.0,16.0,20.0,21.59444444444445,228.0
44757,2011.0,8.0,16.0,21.0,21.05,228.0
44758,2011.0,8.0,16.0,22.0,19.316666666666663,228.0
44759,2011.0,8.0,16.0,23.0,18.4,228.0
44760,2011.0,8.0,17.0,0.0,18.688888888888886,229.0
44761,2011.0,8.0,17.0,1.0,18.08888888888889,229.0
44762,2011.0,8.0,17.0,2.0,15.32222222222222,229.0
44763,2011.0,8.0,17.0,3.0,15.47222222222222,229.0
44764,2011.0,8.0,17.0,4.0,15.511111111111113,229.0
44765,2011.0,8.0,17.0,5.0,14.944444444444445,229.0
44766,2011.0,8.0,17.0,6.0,14.88888888888889,229.0
44767,2011.0,8.0,17.0,7.0,18.64444444444445,229.0
44768,2011.0,8.0,17.0,8.0,20.60555555555556,229.0
44769,2011.0,8.0,17.0,9.0,22.68888888888889,229.0
44770,2011.0,8.0,17.0,10.0,24.93333333333333,229.0
44771,2011.0,8.0,17.0,11.0,26.822222222222223,229.0
44772,2011.0,8.0,17.0,12.0,27.2,229.0
44773,2011.0,8.0,17.0,13.0,27.75555555555555,229.0
44774,2011.0,8.0,17.0,14.0,28.766666666666666,229.0
44775,2011.0,8.0,17.0,15.0,29.92777777777778,229.0
44776,2011.0,8.0,17.0,16.0,28.911111111111115,229.0
44777,2011.0,8.0,17.0,17.0,29.75,229.0
44778,2011.0,8.0,17.0,18.0,27.800000000000004,229.0
44779,2011.0,8.0,17.0,19.0,27.10555555555556,229.0
44780,2011.0,8.0,17.0,20.0,23.133333333333333,229.0
44781,2011.0,8.0,17.0,21.0,20.99444444444445,229.0
44782,2011.0,8.0,17.0,22.0,21.877777777777776,229.0
44783,2011.0,8.0,17.0,23.0,21.46111111111111,229.0
44784,2011.0,8.0,18.0,0.0,20.21111111111111,230.0
44785,2011.0,8.0,18.0,1.0,17.083333333333332,230.0
44786,2011.0,8.0,18.0,2.0,17.16111111111111,230.0
44787,2011.0,8.0,18.0,3.0,14.377777777777778,230.0
44788,2011.0,8.0,18.0,4.0,14.86111111111111,230.0
44789,2011.0,8.0,18.0,5.0,13.55,230.0
44790,2011.0,8.0,18.0,6.0,12.805555555555554,230.0
44791,2011.0,8.0,18.0,7.0,17.577777777777776,230.0
44792,2011.0,8.0,18.0,8.0,22.29444444444444,230.0
44793,2011.0,8.0,18.0,9.0,25.933333333333337,230.0
44794,2011.0,8.0,18.0,10.0,27.17777777777778,230.0
44795,2011.0,8.0,18.0,11.0,27.71111111111111,230.0
44796,2011.0,8.0,18.0,12.0,28.96111111111111,230.0
44797,2011.0,8.0,18.0,13.0,29.92777777777778,230.0
44798,2011.0,8.0,18.0,14.0,30.877777777777776,230.0
44799,2011.0,8.0,18.0,15.0,31.11111111111111,230.0
44800,2011.0,8.0,18.0,16.0,32.2,230.0
44801,2011.0,8.0,18.0,17.0,31.14444444444445,230.0
44802,2011.0,8.0,18.0,18.0,31.088888888888885,230.0
44803,2011.0,8.0,18.0,19.0,27.872222222222224,230.0
44804,2011.0,8.0,18.0,20.0,23.28888888888889,230.0
44805,2011.0,8.0,18.0,21.0,20.13888888888889,230.0
44806,2011.0,8.0,18.0,22.0,19.444444444444443,230.0
44807,2011.0,8.0,18.0,23.0,18.272222222222226,230.0
44808,2011.0,8.0,19.0,0.0,17.872222222222224,231.0
44809,2011.0,8.0,19.0,1.0,16.73888888888889,231.0
44810,2011.0,8.0,19.0,2.0,16.188888888888886,231.0
44811,2011.0,8.0,19.0,3.0,15.627777777777778,231.0
44812,2011.0,8.0,19.0,4.0,14.538888888888891,231.0
44813,2011.0,8.0,19.0,5.0,15.72777777777778,231.0
44814,2011.0,8.0,19.0,6.0,16.994444444444447,231.0
44815,2011.0,8.0,19.0,7.0,18.855555555555554,231.0
44816,2011.0,8.0,19.0,8.0,22.12222222222222,231.0
44817,2011.0,8.0,19.0,9.0,26.088888888888885,231.0
44818,2011.0,8.0,19.0,10.0,28.938888888888894,231.0
44819,2011.0,8.0,19.0,11.0,30.866666666666667,231.0
44820,2011.0,8.0,19.0,12.0,32.2,231.0
44821,2011.0,8.0,19.0,13.0,32.77777777777778,231.0
44822,2011.0,8.0,19.0,14.0,32.794444444444444,231.0
44823,2011.0,8.0,19.0,15.0,33.91111111111112,231.0
44824,2011.0,8.0,19.0,16.0,33.91111111111112,231.0
44825,2011.0,8.0,19.0,17.0,32.84444444444445,231.0
44826,2011.0,8.0,19.0,18.0,32.82222222222222,231.0
44827,2011.0,8.0,19.0,19.0,28.96111111111111,231.0
44828,2011.0,8.0,19.0,20.0,24.683333333333337,231.0
44829,2011.0,8.0,19.0,21.0,24.98888888888889,231.0
44830,2011.0,8.0,19.0,22.0,24.772222222222226,231.0
44831,2011.0,8.0,19.0,23.0,24.4,231.0
44832,2011.0,8.0,2.0,0.0,17.666666666666668,214.0
44833,2011.0,8.0,2.0,1.0,16.094444444444445,214.0
44834,2011.0,8.0,2.0,2.0,15.650000000000002,214.0
44835,2011.0,8.0,2.0,3.0,15.538888888888888,214.0
44836,2011.0,8.0,2.0,4.0,15.511111111111113,214.0
44837,2011.0,8.0,2.0,5.0,15.255555555555556,214.0
44838,2011.0,8.0,2.0,6.0,15.072222222222225,214.0
44839,2011.0,8.0,2.0,7.0,17.17777777777778,214.0
44840,2011.0,8.0,2.0,8.0,18.805555555555557,214.0
44841,2011.0,8.0,2.0,9.0,21.06666666666667,214.0
44842,2011.0,8.0,2.0,10.0,23.73333333333333,214.0
44843,2011.0,8.0,2.0,11.0,23.62777777777778,214.0
44844,2011.0,8.0,2.0,12.0,24.88333333333334,214.0
44845,2011.0,8.0,2.0,13.0,25.09444444444445,214.0
44846,2011.0,8.0,2.0,14.0,23.172222222222217,214.0
44847,2011.0,8.0,2.0,15.0,22.399999999999995,214.0
44848,2011.0,8.0,2.0,16.0,24.09444444444445,214.0
44849,2011.0,8.0,2.0,17.0,23.05,214.0
44850,2011.0,8.0,2.0,18.0,23.911111111111115,214.0
44851,2011.0,8.0,2.0,19.0,23.86666666666666,214.0
44852,2011.0,8.0,2.0,20.0,20.55,214.0
44853,2011.0,8.0,2.0,21.0,18.011111111111113,214.0
44854,2011.0,8.0,2.0,22.0,17.45555555555556,214.0
44855,2011.0,8.0,2.0,23.0,17.16111111111111,214.0
44856,2011.0,8.0,20.0,0.0,23.71111111111112,232.0
44857,2011.0,8.0,20.0,1.0,21.51111111111111,232.0
44858,2011.0,8.0,20.0,2.0,13.32222222222222,232.0
44859,2011.0,8.0,20.0,3.0,20.933333333333337,232.0
44860,2011.0,8.0,20.0,4.0,20.30555555555556,232.0
44861,2011.0,8.0,20.0,5.0,20.30555555555556,232.0
44862,2011.0,8.0,20.0,6.0,19.377777777777776,232.0
44863,2011.0,8.0,20.0,7.0,20.00555555555556,232.0
44864,2011.0,8.0,20.0,8.0,23.522222222222226,232.0
44865,2011.0,8.0,20.0,9.0,27.0,232.0
44866,2011.0,8.0,20.0,10.0,27.64444444444445,232.0
44867,2011.0,8.0,20.0,11.0,29.58333333333333,232.0
44868,2011.0,8.0,20.0,12.0,29.88333333333334,232.0
44869,2011.0,8.0,20.0,13.0,30.97222222222222,232.0
44870,2011.0,8.0,20.0,14.0,30.827777777777776,232.0
44871,2011.0,8.0,20.0,15.0,30.92777777777778,232.0
44872,2011.0,8.0,20.0,16.0,29.95,232.0
44873,2011.0,8.0,20.0,17.0,29.838888888888885,232.0
44874,2011.0,8.0,20.0,18.0,28.81666666666667,232.0
44875,2011.0,8.0,20.0,19.0,27.127777777777776,232.0
44876,2011.0,8.0,20.0,20.0,22.75,232.0
44877,2011.0,8.0,20.0,21.0,19.98888888888889,232.0
44878,2011.0,8.0,20.0,22.0,17.933333333333334,232.0
44879,2011.0,8.0,20.0,23.0,16.755555555555553,232.0
44880,2011.0,8.0,21.0,0.0,14.02777777777778,233.0
44881,2011.0,8.0,21.0,1.0,13.42777777777778,233.0
44882,2011.0,8.0,21.0,2.0,13.922222222222224,233.0
44883,2011.0,8.0,21.0,3.0,11.761111111111113,233.0
44884,2011.0,8.0,21.0,4.0,10.694444444444445,233.0
44885,2011.0,8.0,21.0,5.0,10.894444444444444,233.0
44886,2011.0,8.0,21.0,6.0,10.144444444444442,233.0
44887,2011.0,8.0,21.0,7.0,14.922222222222224,233.0
44888,2011.0,8.0,21.0,8.0,18.649999999999995,233.0
44889,2011.0,8.0,21.0,9.0,22.13888888888889,233.0
44890,2011.0,8.0,21.0,10.0,24.88888888888889,233.0
44891,2011.0,8.0,21.0,11.0,26.977777777777774,233.0
44892,2011.0,8.0,21.0,12.0,28.772222222222226,233.0
44893,2011.0,8.0,21.0,13.0,29.90555555555555,233.0
44894,2011.0,8.0,21.0,14.0,29.855555555555554,233.0
44895,2011.0,8.0,21.0,15.0,31.088888888888885,233.0
44896,2011.0,8.0,21.0,16.0,31.061111111111103,233.0
44897,2011.0,8.0,21.0,17.0,30.95555555555556,233.0
44898,2011.0,8.0,21.0,18.0,29.95,233.0
44899,2011.0,8.0,21.0,19.0,27.194444444444443,233.0
44900,2011.0,8.0,21.0,20.0,22.649999999999995,233.0
44901,2011.0,8.0,21.0,21.0,17.82222222222222,233.0
44902,2011.0,8.0,21.0,22.0,17.755555555555556,233.0
44903,2011.0,8.0,21.0,23.0,16.58888888888889,233.0
44904,2011.0,8.0,22.0,0.0,14.538888888888891,234.0
44905,2011.0,8.0,22.0,1.0,14.466666666666663,234.0
44906,2011.0,8.0,22.0,2.0,17.96111111111111,234.0
44907,2011.0,8.0,22.0,3.0,13.355555555555554,234.0
44908,2011.0,8.0,22.0,4.0,12.82777777777778,234.0
44909,2011.0,8.0,22.0,5.0,12.7,234.0
44910,2011.0,8.0,22.0,6.0,12.266666666666666,234.0
44911,2011.0,8.0,22.0,7.0,17.577777777777776,234.0
44912,2011.0,8.0,22.0,8.0,22.322222222222223,234.0
44913,2011.0,8.0,22.0,9.0,24.93333333333333,234.0
44914,2011.0,8.0,22.0,10.0,27.75555555555555,234.0
44915,2011.0,8.0,22.0,11.0,29.73333333333333,234.0
44916,2011.0,8.0,22.0,12.0,31.061111111111103,234.0
44917,2011.0,8.0,22.0,13.0,31.18333333333333,234.0
44918,2011.0,8.0,22.0,14.0,32.55555555555556,234.0
44919,2011.0,8.0,22.0,15.0,32.82222222222222,234.0
44920,2011.0,8.0,22.0,16.0,32.800000000000004,234.0
44921,2011.0,8.0,22.0,17.0,32.76666666666667,234.0
44922,2011.0,8.0,22.0,18.0,32.75555555555555,234.0
44923,2011.0,8.0,22.0,19.0,28.93333333333333,234.0
44924,2011.0,8.0,22.0,20.0,24.5,234.0
44925,2011.0,8.0,22.0,21.0,22.24444444444445,234.0
44926,2011.0,8.0,22.0,22.0,21.64444444444444,234.0
44927,2011.0,8.0,22.0,23.0,21.25,234.0
44928,2011.0,8.0,23.0,0.0,18.42777777777778,235.0
44929,2011.0,8.0,23.0,1.0,18.433333333333337,235.0
44930,2011.0,8.0,23.0,2.0,23.87777777777778,235.0
44931,2011.0,8.0,23.0,3.0,18.272222222222226,235.0
44932,2011.0,8.0,23.0,4.0,16.67222222222222,235.0
44933,2011.0,8.0,23.0,5.0,16.455555555555556,235.0
44934,2011.0,8.0,23.0,6.0,16.094444444444445,235.0
44935,2011.0,8.0,23.0,7.0,20.88888888888889,235.0
44936,2011.0,8.0,23.0,8.0,23.572222222222223,235.0
44937,2011.0,8.0,23.0,9.0,27.22222222222222,235.0
44938,2011.0,8.0,23.0,10.0,30.0,235.0
44939,2011.0,8.0,23.0,11.0,31.99444444444445,235.0
44940,2011.0,8.0,23.0,12.0,32.82777777777778,235.0
44941,2011.0,8.0,23.0,13.0,33.916666666666664,235.0
44942,2011.0,8.0,23.0,14.0,34.77777777777778,235.0
44943,2011.0,8.0,23.0,15.0,35.07222222222222,235.0
44944,2011.0,8.0,23.0,16.0,35.050000000000004,235.0
44945,2011.0,8.0,23.0,17.0,34.855555555555554,235.0
44946,2011.0,8.0,23.0,18.0,33.888888888888886,235.0
44947,2011.0,8.0,23.0,19.0,30.161111111111115,235.0
44948,2011.0,8.0,23.0,20.0,25.58888888888889,235.0
44949,2011.0,8.0,23.0,21.0,22.77777777777778,235.0
44950,2011.0,8.0,23.0,22.0,22.73333333333333,235.0
44951,2011.0,8.0,23.0,23.0,26.266666666666666,235.0
44952,2011.0,8.0,24.0,0.0,25.100000000000005,236.0
44953,2011.0,8.0,24.0,1.0,25.172222222222224,236.0
44954,2011.0,8.0,24.0,2.0,21.53333333333333,236.0
44955,2011.0,8.0,24.0,3.0,21.416666666666668,236.0
44956,2011.0,8.0,24.0,4.0,19.238888888888887,236.0
44957,2011.0,8.0,24.0,5.0,18.38888888888889,236.0
44958,2011.0,8.0,24.0,6.0,17.666666666666668,236.0
44959,2011.0,8.0,24.0,7.0,19.383333333333333,236.0
44960,2011.0,8.0,24.0,8.0,24.488888888888887,236.0
44961,2011.0,8.0,24.0,9.0,27.666666666666668,236.0
44962,2011.0,8.0,24.0,10.0,30.00555555555556,236.0
44963,2011.0,8.0,24.0,11.0,32.56666666666667,236.0
44964,2011.0,8.0,24.0,12.0,34.95,236.0
44965,2011.0,8.0,24.0,13.0,36.11111111111112,236.0
44966,2011.0,8.0,24.0,14.0,36.03888888888889,236.0
44967,2011.0,8.0,24.0,15.0,37.22222222222222,236.0
44968,2011.0,8.0,24.0,16.0,37.25,236.0
44969,2011.0,8.0,24.0,17.0,37.0611111111111,236.0
44970,2011.0,8.0,24.0,18.0,36.11111111111112,236.0
44971,2011.0,8.0,24.0,19.0,32.17222222222222,236.0
44972,2011.0,8.0,24.0,20.0,26.58888888888889,236.0
44973,2011.0,8.0,24.0,21.0,23.916666666666668,236.0
44974,2011.0,8.0,24.0,22.0,23.22222222222222,236.0
44975,2011.0,8.0,24.0,23.0,22.022222222222226,236.0
